MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
https://www.bc.com/product/1516895,https://www.bc.com/documents/1516895-datasheet.pdf,,,,,1516895,Industrial Supplies,General Hardware,Maintenance Products,1516895,1516895,7/8nx6-20' Millstone Grooved - Trex Select 2.0 Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),Boise Cascade Building Materials,TREX,TREX®,1516895,,Industrial Supplies > Maintenance,TREX 1516895 7/8nx6-20' Millstone Grooved - Trex Select 2.0 Decking,7/8NX6-20' MILLSTONE GROOVED - TREX SELECT 2.0 DECKING,7/8nx6-20' Millstone Grooved - Trex Select 2.0 Decking,TREX 1516895 - 7/8nx6-20' Millstone Grooved - Trex Select 2.0 Decking. Industrial grade component manufactured for high reliability and heavy-duty commercial applications.,7/8nx6-20' Millstone Grooved - Trex Select 2.0 Decking,"TREX 1516895 provides industry-leading reliability, precise manufacturing standards, and durable construction designed for demanding environment requirements.",Industrial grade Boise Cascade Building Materials quality construction,Model / Part Number: 1516895,Engineered for high performance and durability,,,,,,,,,,,,,,,,,,,ISO 9001,,,,TREX 1516895,Manufacturer,Boise Cascade Building Materials,,Part Number,1516895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Year Limited Manufacturer Warranty,,,,,,,,,,,,,,,TREX_1516895.jpg,,,,,,,,,TREX_1516895_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.bc.com/product/543007016,https://www.bc.com/documents/543007016-datasheet.pdf,,,,,543007016,Industrial Supplies,General Hardware,Maintenance Products,543007016,543007016,7/8nx6-16' Whiskey Barrel Sq Edge - Trex Select 2.0 Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),Boise Cascade Building Materials,TREX,TREX®,543007016,,Industrial Supplies > Maintenance,TREX 543007016 7/8nx6-16' Whiskey Barrel Sq Edge - Trex Select 2.0 Decking,7/8NX6-16' WHISKEY BARREL SQ EDGE - TREX SELECT 2.0 DECKING,7/8nx6-16' Whiskey Barrel Sq Edge - Trex Select 2.0 Decking,TREX 543007016 - 7/8nx6-16' Whiskey Barrel Sq Edge - Trex Select 2.0 Decking. Industrial grade component manufactured for high reliability and heavy-duty commercial applications.,7/8nx6-16' Whiskey Barrel Sq Edge - Trex Select 2.0 Decking,"TREX 543007016 provides industry-leading reliability, precise manufacturing standards, and durable construction designed for demanding environment requirements.",Industrial grade Boise Cascade Building Materials quality construction,Model / Part Number: 543007016,Engineered for high performance and durability,,,,,,,,,,,,,,,,,,,ISO 9001,,,,TREX 543007016,Manufacturer,Boise Cascade Building Materials,,Part Number,543007016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Year Limited Manufacturer Warranty,,,,,,,,,,,,,,,TREX_543007016.jpg,,,,,,,,,TREX_543007016_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.bc.com/product/543007020,https://www.bc.com/documents/543007020-datasheet.pdf,,,,,543007020,Industrial Supplies,General Hardware,Maintenance Products,543007020,543007020,7/8nx6-20' Whiskey Barrel Sq Edge - Trex Select 2.0 Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),Boise Cascade Building Materials,TREX,TREX®,543007020,,Industrial Supplies > Maintenance,TREX 543007020 7/8nx6-20' Whiskey Barrel Sq Edge - Trex Select 2.0 Decking,7/8NX6-20' WHISKEY BARREL SQ EDGE - TREX SELECT 2.0 DECKING,7/8nx6-20' Whiskey Barrel Sq Edge - Trex Select 2.0 Decking,TREX 543007020 - 7/8nx6-20' Whiskey Barrel Sq Edge - Trex Select 2.0 Decking. Industrial grade component manufactured for high reliability and heavy-duty commercial applications.,7/8nx6-20' Whiskey Barrel Sq Edge - Trex Select 2.0 Decking,"TREX 543007020 provides industry-leading reliability, precise manufacturing standards, and durable construction designed for demanding environment requirements.",Industrial grade Boise Cascade Building Materials quality construction,Model / Part Number: 543007020,Engineered for high performance and durability,,,,,,,,,,,,,,,,,,,ISO 9001,,,,TREX 543007020,Manufacturer,Boise Cascade Building Materials,,Part Number,543007020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Year Limited Manufacturer Warranty,,,,,,,,,,,,,,,TREX_543007020.jpg,,,,,,,,,TREX_543007020_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.bc.com/product/543007412,https://www.bc.com/documents/543007412-datasheet.pdf,,,,,543007412,Industrial Supplies,General Hardware,Maintenance Products,543007412,543007412,7/8nx6-12' Whiskey Barrel Grooved - Trex Select 2.0 Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),Boise Cascade Building Materials,TREX,TREX®,543007412,,Industrial Supplies > Maintenance,TREX 543007412 7/8nx6-12' Whiskey Barrel Grooved - Trex Select 2.0 Decking,7/8NX6-12' WHISKEY BARREL GROOVED - TREX SELECT 2.0 DECKING,7/8nx6-12' Whiskey Barrel Grooved - Trex Select 2.0 Decking,TREX 543007412 - 7/8nx6-12' Whiskey Barrel Grooved - Trex Select 2.0 Decking. Industrial grade component manufactured for high reliability and heavy-duty commercial applications.,7/8nx6-12' Whiskey Barrel Grooved - Trex Select 2.0 Decking,"TREX 543007412 provides industry-leading reliability, precise manufacturing standards, and durable construction designed for demanding environment requirements.",Industrial grade Boise Cascade Building Materials quality construction,Model / Part Number: 543007412,Engineered for high performance and durability,,,,,,,,,,,,,,,,,,,ISO 9001,,,,TREX 543007412,Manufacturer,Boise Cascade Building Materials,,Part Number,543007412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Year Limited Manufacturer Warranty,,,,,,,,,,,,,,,TREX_543007412.jpg,,,,,,,,,TREX_543007412_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.bc.com/product/543007416,https://www.bc.com/documents/543007416-datasheet.pdf,,,,,543007416,Industrial Supplies,General Hardware,Maintenance Products,543007416,543007416,7/8nx6-16' Whiskey Barrel Grooved - Trex Select 2.0 Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),Boise Cascade Building Materials,TREX,TREX®,543007416,,Industrial Supplies > Maintenance,TREX 543007416 7/8nx6-16' Whiskey Barrel Grooved - Trex Select 2.0 Decking,7/8NX6-16' WHISKEY BARREL GROOVED - TREX SELECT 2.0 DECKING,7/8nx6-16' Whiskey Barrel Grooved - Trex Select 2.0 Decking,TREX 543007416 - 7/8nx6-16' Whiskey Barrel Grooved - Trex Select 2.0 Decking. Industrial grade component manufactured for high reliability and heavy-duty commercial applications.,7/8nx6-16' Whiskey Barrel Grooved - Trex Select 2.0 Decking,"TREX 543007416 provides industry-leading reliability, precise manufacturing standards, and durable construction designed for demanding environment requirements.",Industrial grade Boise Cascade Building Materials quality construction,Model / Part Number: 543007416,Engineered for high performance and durability,,,,,,,,,,,,,,,,,,,ISO 9001,,,,TREX 543007416,Manufacturer,Boise Cascade Building Materials,,Part Number,543007416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Year Limited Manufacturer Warranty,,,,,,,,,,,,,,,TREX_543007416.jpg,,,,,,,,,TREX_543007416_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.bc.com/product/543007420,https://www.bc.com/documents/543007420-datasheet.pdf,,,,,543007420,Industrial Supplies,General Hardware,Maintenance Products,543007420,543007420,7/8nx6-20' Whiskey Barrel Grooved - Trex Select 2.0 Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),Boise Cascade Building Materials,TREX,TREX®,543007420,,Industrial Supplies > Maintenance,TREX 543007420 7/8nx6-20' Whiskey Barrel Grooved - Trex Select 2.0 Decking,7/8NX6-20' WHISKEY BARREL GROOVED - TREX SELECT 2.0 DECKING,7/8nx6-20' Whiskey Barrel Grooved - Trex Select 2.0 Decking,TREX 543007420 - 7/8nx6-20' Whiskey Barrel Grooved - Trex Select 2.0 Decking. Industrial grade component manufactured for high reliability and heavy-duty commercial applications.,7/8nx6-20' Whiskey Barrel Grooved - Trex Select 2.0 Decking,"TREX 543007420 provides industry-leading reliability, precise manufacturing standards, and durable construction designed for demanding environment requirements.",Industrial grade Boise Cascade Building Materials quality construction,Model / Part Number: 543007420,Engineered for high performance and durability,,,,,,,,,,,,,,,,,,,ISO 9001,,,,TREX 543007420,Manufacturer,Boise Cascade Building Materials,,Part Number,543007420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Year Limited Manufacturer Warranty,,,,,,,,,,,,,,,TREX_543007420.jpg,,,,,,,,,TREX_543007420_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.manufacturer.com/product/adr5117512cs,,,,,,ADR5117512CS,Industrial Supplies,General Hardware,Maintenance Products,ADR5117512CS,ADR5117512CS,1x12-12' Coastline - Vintage Azek PVC Fascia,TIMBERTECH,-- No Unilog Brand --,-- No DIB Brand --,Parksite (6151),Parksite,TIMBERTECH,TIMBERTECH®,ADR5117512CS,,Industrial Supplies > Maintenance,TIMBERTECH ADR5117512CS 1x12-12' Coastline - Vintage Azek PVC Fascia,1X12-12' COASTLINE - VINTAGE AZEK PVC FASCIA,1x12-12' Coastline - Vintage Azek PVC Fascia,TIMBERTECH ADR5117512CS - 1x12-12' Coastline - Vintage Azek PVC Fascia. Industrial grade component manufactured for high reliability and heavy-duty commercial applications.,1x12-12' Coastline - Vintage Azek PVC Fascia,"TIMBERTECH ADR5117512CS provides industry-leading reliability, precise manufacturing standards, and durable construction designed for demanding environment requirements.",Industrial grade Parksite quality construction,Model / Part Number: ADR5117512CS,Engineered for high performance and durability,,,,,,,,,,,,,,,,,,,ISO 9001,,,,TIMBERTECH ADR5117512CS,Manufacturer,Parksite,,Part Number,ADR5117512CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Year Limited Manufacturer Warranty,,,,,,,,,,,,,,,TIMBERTECH_ADR5117512CS.jpg,,,,,,,,,TIMBERTECH_ADR5117512CS_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.manufacturer.com/product/adr5117512mh,,,,,,ADR5117512MH,Industrial Supplies,General Hardware,Maintenance Products,ADR5117512MH,ADR5117512MH,1x12-12' Mahogany - Vintage Azek PVC Fascia,TIMBERTECH,-- No Unilog Brand --,-- No DIB Brand --,Parksite (6151),Parksite,TIMBERTECH,TIMBERTECH®,ADR5117512MH,,Industrial Supplies > Maintenance,TIMBERTECH ADR5117512MH 1x12-12' Mahogany - Vintage Azek PVC Fascia,1X12-12' MAHOGANY - VINTAGE AZEK PVC FASCIA,1x12-12' Mahogany - Vintage Azek PVC Fascia,TIMBERTECH ADR5117512MH - 1x12-12' Mahogany - Vintage Azek PVC Fascia. Industrial grade component manufactured for high reliability and heavy-duty commercial applications.,1x12-12' Mahogany - Vintage Azek PVC Fascia,"TIMBERTECH ADR5117512MH provides industry-leading reliability, precise manufacturing standards, and durable construction designed for demanding environment requirements.",Industrial grade Parksite quality construction,Model / Part Number: ADR5117512MH,Engineered for high performance and durability,,,,,,,,,,,,,,,,,,,ISO 9001,,,,TIMBERTECH ADR5117512MH,Manufacturer,Parksite,,Part Number,ADR5117512MH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Year Limited Manufacturer Warranty,,,,,,,,,,,,,,,TIMBERTECH_ADR5117512MH.jpg,,,,,,,,,TIMBERTECH_ADR5117512MH_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.manufacturer.com/product/adr5117512wt,,,,,,ADR5117512WT,Industrial Supplies,General Hardware,Maintenance Products,ADR5117512WT,ADR5117512WT,1x12-12' Weathered Teak - Vintage Azek PVC Fascia,TIMBERTECH,-- No Unilog Brand --,-- No DIB Brand --,Parksite (6151),Parksite,TIMBERTECH,TIMBERTECH®,ADR5117512WT,,Industrial Supplies > Maintenance,TIMBERTECH ADR5117512WT 1x12-12' Weathered Teak - Vintage Azek PVC Fascia,1X12-12' WEATHERED TEAK - VINTAGE AZEK PVC FASCIA,1x12-12' Weathered Teak - Vintage Azek PVC Fascia,TIMBERTECH ADR5117512WT - 1x12-12' Weathered Teak - Vintage Azek PVC Fascia. Industrial grade component manufactured for high reliability and heavy-duty commercial applications.,1x12-12' Weathered Teak - Vintage Azek PVC Fascia,"TIMBERTECH ADR5117512WT provides industry-leading reliability, precise manufacturing standards, and durable construction designed for demanding environment requirements.",Industrial grade Parksite quality construction,Model / Part Number: ADR5117512WT,Engineered for high performance and durability,,,,,,,,,,,,,,,,,,,ISO 9001,,,,TIMBERTECH ADR5117512WT,Manufacturer,Parksite,,Part Number,ADR5117512WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Year Limited Manufacturer Warranty,,,,,,,,,,,,,,,TIMBERTECH_ADR5117512WT.jpg,,,,,,,,,TIMBERTECH_ADR5117512WT_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.manufacturer.com/product/adr5117512aw,,,,,,ADR5117512AW,Industrial Supplies,General Hardware,Maintenance Products,ADR5117512AW,ADR5117512AW,1x12-12' American Walnut - Landmark Azek PVC Fascia,TIMBERTECH,-- No Unilog Brand --,-- No DIB Brand --,Parksite (6151),Parksite,TIMBERTECH,TIMBERTECH®,ADR5117512AW,,Industrial Supplies > Maintenance,TIMBERTECH ADR5117512AW 1x12-12' American Walnut - Landmark Azek PVC Fascia,1X12-12' AMERICAN WALNUT - LANDMARK AZEK PVC FASCIA,1x12-12' American Walnut - Landmark Azek PVC Fascia,TIMBERTECH ADR5117512AW - 1x12-12' American Walnut - Landmark Azek PVC Fascia. Industrial grade component manufactured for high reliability and heavy-duty commercial applications.,1x12-12' American Walnut - Landmark Azek PVC Fascia,"TIMBERTECH ADR5117512AW provides industry-leading reliability, precise manufacturing standards, and durable construction designed for demanding environment requirements.",Industrial grade Parksite quality construction,Model / Part Number: ADR5117512AW,Engineered for high performance and durability,,,,,,,,,,,,,,,,,,,ISO 9001,,,,TIMBERTECH ADR5117512AW,Manufacturer,Parksite,,Part Number,ADR5117512AW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Year Limited Manufacturer Warranty,,,,,,,,,,,,,,,TIMBERTECH_ADR5117512AW.jpg,,,,,,,,,TIMBERTECH_ADR5117512AW_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.manufacturer.com/product/adr5117512cg,,,,,,ADR5117512CG,Industrial Supplies,General Hardware,Maintenance Products,ADR5117512CG,ADR5117512CG,1x12-12' Castle Gate - Landmark Azek PVC Fascia,TIMBERTECH,-- No Unilog Brand --,-- No DIB Brand --,Parksite (6151),Parksite,TIMBERTECH,TIMBERTECH®,ADR5117512CG,,Industrial Supplies > Maintenance,TIMBERTECH ADR5117512CG 1x12-12' Castle Gate - Landmark Azek PVC Fascia,1X12-12' CASTLE GATE - LANDMARK AZEK PVC FASCIA,1x12-12' Castle Gate - Landmark Azek PVC Fascia,TIMBERTECH ADR5117512CG - 1x12-12' Castle Gate - Landmark Azek PVC Fascia. Industrial grade component manufactured for high reliability and heavy-duty commercial applications.,1x12-12' Castle Gate - Landmark Azek PVC Fascia,"TIMBERTECH ADR5117512CG provides industry-leading reliability, precise manufacturing standards, and durable construction designed for demanding environment requirements.",Industrial grade Parksite quality construction,Model / Part Number: ADR5117512CG,Engineered for high performance and durability,,,,,,,,,,,,,,,,,,,ISO 9001,,,,TIMBERTECH ADR5117512CG,Manufacturer,Parksite,,Part Number,ADR5117512CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Year Limited Manufacturer Warranty,,,,,,,,,,,,,,,TIMBERTECH_ADR5117512CG.jpg,,,,,,,,,TIMBERTECH_ADR5117512CG_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.manufacturer.com/product/adr5117512fw,,,,,,ADR5117512FW,Industrial Supplies,General Hardware,Maintenance Products,ADR5117512FW,ADR5117512FW,1x12-12' French White Oak - Landmark Azek PVC Fascia,TIMBERTECH,-- No Unilog Brand --,-- No DIB Brand --,Parksite (6151),Parksite,TIMBERTECH,TIMBERTECH®,ADR5117512FW,,Industrial Supplies > Maintenance,TIMBERTECH ADR5117512FW 1x12-12' French White Oak - Landmark Azek PVC Fascia,1X12-12' FRENCH WHITE OAK - LANDMARK AZEK PVC FASCIA,1x12-12' French White Oak - Landmark Azek PVC Fascia,TIMBERTECH ADR5117512FW - 1x12-12' French White Oak - Landmark Azek PVC Fascia. Industrial grade component manufactured for high reliability and heavy-duty commercial applications.,1x12-12' French White Oak - Landmark Azek PVC Fascia,"TIMBERTECH ADR5117512FW provides industry-leading reliability, precise manufacturing standards, and durable construction designed for demanding environment requirements.",Industrial grade Parksite quality construction,Model / Part Number: ADR5117512FW,Engineered for high performance and durability,,,,,,,,,,,,,,,,,,,ISO 9001,,,,TIMBERTECH ADR5117512FW,Manufacturer,Parksite,,Part Number,ADR5117512FW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Year Limited Manufacturer Warranty,,,,,,,,,,,,,,,TIMBERTECH_ADR5117512FW.jpg,,,,,,,,,TIMBERTECH_ADR5117512FW_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
